author_name, affiliation, paper_title, paper_url, year_of_conference
"Dacheng Tao",,"Submodular Asymmetric Feature Selection in Cascade Object Detection",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11920,2016
"Jie Yin",,"Submodular Asymmetric Feature Selection in Cascade Object Detection",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11920,2016
"Shuangfei Zhai",,"Semisupervised Autoencoder for Sentiment Analysis",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12059,2016
"Zhongfei (Mark) Zhang",,"Semisupervised Autoencoder for Sentiment Analysis",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12059,2016
"Man Zhang",,"Simultaneous Feature and Sample Reduction for Image-Set Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12023,2016
"Ran He",,"Simultaneous Feature and Sample Reduction for Image-Set Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12023,2016
"Dong Cao",,"Simultaneous Feature and Sample Reduction for Image-Set Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12023,2016
"Zhenan Sun",,"Simultaneous Feature and Sample Reduction for Image-Set Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12023,2016
"Tieniu Tan",,"Simultaneous Feature and Sample Reduction for Image-Set Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12023,2016
"Weinan Zhang",,"Collective Noise Contrastive Estimation for Policy Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12004,2016
"Ulrich Paquet",,"Collective Noise Contrastive Estimation for Policy Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12004,2016
"Katja Hofmann",,"Collective Noise Contrastive Estimation for Policy Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12004,2016
"Yizhe Zhang",,"Learning a Hybrid Architecture for Sequence Regression and Annotation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11869,2016
"Ricardo Henao",,"Learning a Hybrid Architecture for Sequence Regression and Annotation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11869,2016
"Lawrence Carin",,"Learning a Hybrid Architecture for Sequence Regression and Annotation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11869,2016
"Jianling Zhong",,"Learning a Hybrid Architecture for Sequence Regression and Annotation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11869,2016
"Alexander Hartemink",,"Learning a Hybrid Architecture for Sequence Regression and Annotation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11869,2016
"Handong Zhao",,"Pose-Dependent Low-Rank Embedding for Head Pose Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11863,2016
"Zhengming Ding",,"Pose-Dependent Low-Rank Embedding for Head Pose Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11863,2016
"Yun Fu",,"Pose-Dependent Low-Rank Embedding for Head Pose Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11863,2016
"Vincent W. Zheng",,"Cold-Start Heterogeneous-Device Wireless Localization",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11842,2016
"Hong Cao",,"Cold-Start Heterogeneous-Device Wireless Localization",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11842,2016
"Shenghua Gao",,"Cold-Start Heterogeneous-Device Wireless Localization",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11842,2016
"Aditi Adhikari",,"Cold-Start Heterogeneous-Device Wireless Localization",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11842,2016
"Miao Lin",,"Cold-Start Heterogeneous-Device Wireless Localization",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11842,2016
"Kevin Chen-Chuan Chang",,"Cold-Start Heterogeneous-Device Wireless Localization",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11842,2016
"Yangxin Zhong",,"Tracking Idea Flows between Social Groups",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12141,2016
"Shixia Liu",,"Tracking Idea Flows between Social Groups",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12141,2016
"Xiting Wang",,"Tracking Idea Flows between Social Groups",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12141,2016
"Jiannan Xiao",,"Tracking Idea Flows between Social Groups",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12141,2016
"Yangqiu Song",,"Tracking Idea Flows between Social Groups",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12141,2016
"Tengfei Zhou",,"Fast Hybrid Algorithm for Big Matrix Recovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12121,2016
"Hui Qian",,"Fast Hybrid Algorithm for Big Matrix Recovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12121,2016
"Zebang Shen",,"Fast Hybrid Algorithm for Big Matrix Recovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12121,2016
"Congfu Xu",,"Fast Hybrid Algorithm for Big Matrix Recovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12121,2016
"Scott Alfeld",,"Data Poisoning Attacks against Autoregressive Models",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12049,2016
"Xiaojin Zhu",,"Data Poisoning Attacks against Autoregressive Models",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12049,2016
"Paul Barford",,"Data Poisoning Attacks against Autoregressive Models",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12049,2016
"Olivier Bachem",,"Approximate K-Means++ in Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12147,2016
"Mario Lucic",,"Approximate K-Means++ in Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12147,2016
"S. Hamed Hassani",,"Approximate K-Means++ in Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12147,2016
"Andreas Krause",,"Approximate K-Means++ in Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12147,2016
"Andre M. S. Barreto",,"Incremental Stochastic Factorization for Online Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12474,2016
"Rafael L. Beirigo",,"Incremental Stochastic Factorization for Online Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12474,2016
"Joelle Pineau",,"Incremental Stochastic Factorization for Online Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12474,2016
"Doina Precup",,"Incremental Stochastic Factorization for Online Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12474,2016
"Marc G. Bellemare",,"Increasing the Action Gap: New Operators for Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12428,2016
"Georg Ostrovski",,"Increasing the Action Gap: New Operators for Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12428,2016
"Arthur Guez",,"Increasing the Action Gap: New Operators for Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12428,2016
"Philip S. Thomas",,"Increasing the Action Gap: New Operators for Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12428,2016
"Remi Munos",,"Increasing the Action Gap: New Operators for Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12428,2016
"Massimo Cairo",,"Decoding Hidden Markov Models Faster Than Viterbi Via Online Matrix-Vector (max,  +)-Multiplication",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12170,2016
"Gabriele Farina",,"Decoding Hidden Markov Models Faster Than Viterbi Via Online Matrix-Vector (max,  +)-Multiplication",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12170,2016
"Romeo Rizzi",,"Decoding Hidden Markov Models Faster Than Viterbi Via Online Matrix-Vector (max,  +)-Multiplication",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12170,2016
"Gang Chen",,"Maximum Margin Dirichlet Process Mixtures for Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11828,2016
"Haiying Zhang",,"Maximum Margin Dirichlet Process Mixtures for Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11828,2016
"Caiming Xiong",,"Maximum Margin Dirichlet Process Mixtures for Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11828,2016
"Peixian Chen",,"Progressive EM for Latent Tree Models and Hierarchical Topic Detection",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11818,2016
"Nevin L. Zhang",,"Progressive EM for Latent Tree Models and Hierarchical Topic Detection",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11818,2016
"Leonard K. M. Poon",,"Progressive EM for Latent Tree Models and Hierarchical Topic Detection",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11818,2016
"Zhourong Chen",,"Progressive EM for Latent Tree Models and Hierarchical Topic Detection",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11818,2016
"Jonghyun Choi",,"Knowledge Transfer with Interactive Learning of Semantic Relationships",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12184,2016
"Sung Ju Hwang",,"Knowledge Transfer with Interactive Learning of Semantic Relationships",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12184,2016
"Leonid Sigal",,"Knowledge Transfer with Interactive Learning of Semantic Relationships",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12184,2016
"Larry S. Davis",,"Knowledge Transfer with Interactive Learning of Semantic Relationships",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12184,2016
"Nguyen Viet Cuong",,"Robustness of Bayesian Pool-Based Active Learning Against Prior Misspecification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12022,2016
"Nan Ye",,"Robustness of Bayesian Pool-Based Active Learning Against Prior Misspecification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12022,2016
"Wee Sun Lee",,"Robustness of Bayesian Pool-Based Active Learning Against Prior Misspecification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12022,2016
"Christian Daniel",,"Learning Step Size Controllers for Robust Neural Network Training",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11763,2016
"Jonathan Taylor",,"Learning Step Size Controllers for Robust Neural Network Training",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11763,2016
"Sebastian Nowozin",,"Learning Step Size Controllers for Robust Neural Network Training",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11763,2016
"Lorenzo De Stefani",,"Reconstructing Hidden Permutations Using the Average-Precision (AP) Correlation Statistic",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12046,2016
"Alessandro Epasto",,"Reconstructing Hidden Permutations Using the Average-Precision (AP) Correlation Statistic",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12046,2016
"Eli Upfal",,"Reconstructing Hidden Permutations Using the Average-Precision (AP) Correlation Statistic",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12046,2016
"Fabio Vandin",,"Reconstructing Hidden Permutations Using the Average-Precision (AP) Correlation Statistic",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12046,2016
"Leon Derczynski",,"Generalised Brown Clustering and Roll-Up Feature Generation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11779,2016
"Sean Chester",,"Generalised Brown Clustering and Roll-Up Feature Generation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11779,2016
"Giulia DeSalvo",,"Random Composite Forests",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11844,2016
"Mehryar Mohri",,"Random Composite Forests",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11844,2016
"Xuhui Fan",,"The Ostomachion Process",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12118,2016
"Bin Li",,"The Ostomachion Process",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12118,2016
"Yi Wang",,"The Ostomachion Process",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12118,2016
"Yang Wang",,"The Ostomachion Process",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12118,2016
"Fang Chen",,"The Ostomachion Process",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12118,2016
"Marco Fraccaro",,"Indexable Probabilistic Matrix Factorization for Maximum Inner Product Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12029,2016
"Ulrich Paquet",,"Indexable Probabilistic Matrix Factorization for Maximum Inner Product Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12029,2016
"Ole Winther",,"Indexable Probabilistic Matrix Factorization for Maximum Inner Product Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12029,2016
"Yasuhiro Fujiwara",,"Fast Lasso Algorithm via Selective Coordinate Descent",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12015,2016
"Yasutoshi Ida",,"Fast Lasso Algorithm via Selective Coordinate Descent",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12015,2016
"Hiroaki Shiokawa",,"Fast Lasso Algorithm via Selective Coordinate Descent",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12015,2016
"Sotetsu Iwamura",,"Fast Lasso Algorithm via Selective Coordinate Descent",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12015,2016
"Longwen Gao",,"Group and Graph Joint Sparsity for Linked Data Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11798,2016
"Shuigeng Zhou",,"Group and Graph Joint Sparsity for Linked Data Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11798,2016
"Wei Gao",,"Risk Minimization in the Presence of Label Noise",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12372,2016
"Lu Wang",,"Risk Minimization in the Presence of Label Noise",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12372,2016
"Yu-Feng li",,"Risk Minimization in the Presence of Label Noise",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12372,2016
"Zhi-Hua Zhou",,"Risk Minimization in the Presence of Label Noise",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12372,2016
"Behnam Gholami",,"Decentralized Approximate Bayesian Inference for Distributed Sensor Network",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11837,2016
"Sejong Yoon",,"Decentralized Approximate Bayesian Inference for Distributed Sensor Network",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11837,2016
"Vladimir Pavlovic",,"Decentralized Approximate Bayesian Inference for Distributed Sensor Network",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11837,2016
"Soumya Ghosh",,"Assumed Density Filtering Methods for Learning Bayesian Neural Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12391,2016
"Francesco Maria Delle Fave",,"Assumed Density Filtering Methods for Learning Bayesian Neural Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12391,2016
"Jonathan Yedidia",,"Assumed Density Filtering Methods for Learning Bayesian Neural Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12391,2016
"Jesse Glass",,"Extending the Modelling Capacity of Gaussian Conditional Random Fields while Learning Faster",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12411,2016
"Mohamed Ghalwash",,"Extending the Modelling Capacity of Gaussian Conditional Random Fields while Learning Faster",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12411,2016
"Milan Vukicevic",,"Extending the Modelling Capacity of Gaussian Conditional Random Fields while Learning Faster",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12411,2016
"Zoran Obradovic",,"Extending the Modelling Capacity of Gaussian Conditional Random Fields while Learning Faster",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12411,2016
"Djordje Gligorijevic",,"Uncertainty Propagation in Long-Term Structured Regression on Evolving Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12265,2016
"Jelena Stojanovic",,"Uncertainty Propagation in Long-Term Structured Regression on Evolving Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12265,2016
"Zoran Obradovic",,"Uncertainty Propagation in Long-Term Structured Regression on Evolving Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12265,2016
"Chen Gong",,"Teaching-to-Learn and Learning-to-Teach for Multi-label Propagation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11780,2016
"Dacheng Tao",,"Teaching-to-Learn and Learning-to-Teach for Multi-label Propagation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11780,2016
"Jie Yang",,"Teaching-to-Learn and Learning-to-Teach for Multi-label Propagation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11780,2016
"Wei Liu",,"Teaching-to-Learn and Learning-to-Teach for Multi-label Propagation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11780,2016
"Jun Guo",,"Discriminative Analysis Dictionary Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11918,2016
"Yanqing Guo",,"Discriminative Analysis Dictionary Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11918,2016
"Xiangwei Kong",,"Discriminative Analysis Dictionary Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11918,2016
"Man Zhang",,"Discriminative Analysis Dictionary Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11918,2016
"Ran He",,"Discriminative Analysis Dictionary Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11918,2016
"Yuchen Guo",,"Active Learning with Cross-Class Knowledge Transfer",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11976,2016
