full_name,f_name,affiliation,paper_title,paper_url,year
You Xu,you,,Towards Automated Choreographing of Web Services Using Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4821,2012
Ruoyun Huang,ruoyun,,Towards Automated Choreographing of Web Services Using Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4821,2012
Yang Xiang,yang,,Towards Automated Choreographing of Web Services Using Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4821,2012
Erik Cambria,erik,,Sentic Activation: A Two-Level Affective Common Sense Reasoning Framework,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4989,2012
Daniel Olsher,daniel,,Sentic Activation: A Two-Level Affective Common Sense Reasoning Framework,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4989,2012
Kenneth Kwok,kenneth,,Sentic Activation: A Two-Level Affective Common Sense Reasoning Framework,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4989,2012
Nate Derbinsky,nate,,A Multi-Domain Evaluation of Scaling in a General Episodic Memory,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4852,2012
Justin Li,justin,,A Multi-Domain Evaluation of Scaling in a General Episodic Memory,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4852,2012
John Laird,john,,A Multi-Domain Evaluation of Scaling in a General Episodic Memory,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4852,2012
Nick Hawes,nick,,Towards a Cognitive System that Can Recognize Spatial Regions Based on Context,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5061,2012
Matthew Klenk,matthew,,Towards a Cognitive System that Can Recognize Spatial Regions Based on Context,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5061,2012
Kate Lockwood,kate,,Towards a Cognitive System that Can Recognize Spatial Regions Based on Context,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5061,2012
Graham S. Horn,graham,,Towards a Cognitive System that Can Recognize Spatial Regions Based on Context,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5061,2012
John D Kelleher,john,,Towards a Cognitive System that Can Recognize Spatial Regions Based on Context,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5061,2012
Thomas R. Hinrichs,thomas,,Learning Qualitative Models by Demonstration,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4959,2012
Kenneth D. Forbus,kenneth,,Learning Qualitative Models by Demonstration,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4959,2012
Evan A. Krause,evan,,Crossing Boundaries: Multi-Level Introspection in a Complex Robotic Architecture for Automatic Performance Improvements,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5011,2012
Paul Schermerhorn,paul,,Crossing Boundaries: Multi-Level Introspection in a Complex Robotic Architecture for Automatic Performance Improvements,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5011,2012
Matthias Scheutz,matthias,,Crossing Boundaries: Multi-Level Introspection in a Complex Robotic Architecture for Automatic Performance Improvements,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5011,2012
Unmesh Kurup,unmesh,,Using Expectations to Drive Cognitive Behavior,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5106,2012
Christian Lebiere,christian,,Using Expectations to Drive Cognitive Behavior,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5106,2012
Anthony Stentz,anthony,,Using Expectations to Drive Cognitive Behavior,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5106,2012
Martial Hebert,martial,,Using Expectations to Drive Cognitive Behavior,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5106,2012
Justin Li,justin,,Functional Interactions Between Memory and Recognition Judgments,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4851,2012
Nate Derbinsky,nate,,Functional Interactions Between Memory and Recognition Judgments,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4851,2012
John Laird,john,,Functional Interactions Between Memory and Recognition Judgments,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4851,2012
Sushobhan Nayak,sushobhan,,A Grounded Cognitive Model for Metaphor Acquisition,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5010,2012
Amitabha Mukerjee,amitabha,,A Grounded Cognitive Model for Metaphor Acquisition,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5010,2012
David Reitter,david,,Social Cognition: Memory Decay and Adaptive Information Filtering for Robust Information Maintenance,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5097,2012
Christian Lebiere,christian,,Social Cognition: Memory Decay and Adaptive Information Filtering for Robust Information Maintenance,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5097,2012
Brandon Robert Tearse,brandon,,Lessons Learned From a Rational Reconstruction of Minstrel,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5161,2012
Peter Mawhorter,peter,,Lessons Learned From a Rational Reconstruction of Minstrel,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5161,2012
Michael Mateas,michael,,Lessons Learned From a Rational Reconstruction of Minstrel,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5161,2012
Noah Wardrip-Fruin,noah,,Lessons Learned From a Rational Reconstruction of Minstrel,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5161,2012
Ljupco Todorovski,ljupco,,Discovering Constraints for Inductive Process Modeling,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4952,2012
Will Bridewell,will,,Discovering Constraints for Inductive Process Modeling,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4952,2012
Pat Langley,pat,,Discovering Constraints for Inductive Process Modeling,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4952,2012
Ramón Béjar,ramón,,The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
César Fernández,césar,,The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
Carles Mateu,carles,,The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
Felip Manyà,felip,,The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
Francina Sole-Mauri,francina,,The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
David Vidal,david,,The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
Iadine Chades,iadine,,MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
Josie Carwardine,josie,,MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
Tara G. Martin,tara,,MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
Samuel Nicol,samuel,,MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
Regis Sabbadin,regis,,MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
Olivier Buffet,olivier,,MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
Prithwish Chakraborty,prithwish,,Fine-Grained Photovoltaic Output Prediction Using a Bayesian Ensemble,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5163,2012
Manish Marwah,manish,,Fine-Grained Photovoltaic Output Prediction Using a Bayesian Ensemble,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5163,2012
Martin Arlitt,martin,,Fine-Grained Photovoltaic Output Prediction Using a Bayesian Ensemble,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5163,2012
Naren Ramakrishnan,naren,,Fine-Grained Photovoltaic Output Prediction Using a Bayesian Ensemble,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5163,2012
James H. Faghmous,james,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Yashu Chamber,yashu,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Shyam Boriah,shyam,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Frode Vikebø,frode,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Stefan Liess,stefan,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Michel dos Santos Mesquita,michel,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Vipin Kumar,vipin,,A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
Sahil Garg,sahil,,Learning Non-Stationary Space-Time Models for Environmental Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4905,2012
Amarjeet Singh,amarjeet,,Learning Non-Stationary Space-Time Models for Environmental Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4905,2012
Fabio Ramos,fabio,,Learning Non-Stationary Space-Time Models for Environmental Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4905,2012
Matthew Paul Johnson,matthew,,Patrol Strategies to Maximize Pristine Forest Area,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4745,2012
Fei Fang,fei,,Patrol Strategies to Maximize Pristine Forest Area,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4745,2012
Milind Tambe,milind,,Patrol Strategies to Maximize Pristine Forest Area,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4745,2012
Kristian Kersting,kristian,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Zhao Xu,zhao,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Mirwaes Wahabzada,mirwaes,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Christian Bauckhage,christian,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Christian Thurau,christian,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Christoph Römer,christoph,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Agim Ballvora,agim,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Uwe Rascher,uwe,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Jen Leon,jen,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Lutz Plümer,lutz,,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
Akshat Kumar,akshat,,Lagrangian Relaxation Techniques for Scalable Spatial Conservation Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4978,2012
Xiaojian Wu,xiaojian,,Lagrangian Relaxation Techniques for Scalable Spatial Conservation Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4978,2012
Shlomo Zilberstein,shlomo,,Lagrangian Relaxation Techniques for Scalable Spatial Conservation Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4978,2012
Donghun Lee,donghun,,An Intelligent Battery Controller Using Bias-Corrected Q-learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4898,2012
Warren B Powell,warren,,An Intelligent Battery Controller Using Bias-Corrected Q-learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4898,2012
Jason Jingshi Li,jason,,Sensing the Air We Breathe — The OpenSense Zurich Dataset,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4896,2012
Boi Faltings,boi,,Sensing the Air We Breathe — The OpenSense Zurich Dataset,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4896,2012
Olga Saukh,olga,,Sensing the Air We Breathe — The OpenSense Zurich Dataset,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4896,2012
David Hasenfratz,david,,Sensing the Air We Breathe — The OpenSense Zurich Dataset,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4896,2012
Jan Beutel,jan,,Sensing the Air We Breathe — The OpenSense Zurich Dataset,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4896,2012
Neo D. Martinez,neo,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Perrine Tonnin,perrine,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Barbara Bauer,barbara,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Rosalyn C. Rael,rosalyn,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Rahul Singh,rahul,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Sangyuk Yoon,sangyuk,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Ilmi Yoon,ilmi,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Jennifer A. Dunne,jennifer,,Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
Scott McQuade,scott,,Global Climate Model Tracking Using Geospatial Neighborhoods,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5158,2012
Claire Monteleoni,claire,,Global Climate Model Tracking Using Geospatial Neighborhoods,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5158,2012
Martin Gordon Mubangizi,martin,,Coupling Spatiotemporal Disease Modeling with Diagnosis,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5179,2012
Caterine Ikae,caterine,,Coupling Spatiotemporal Disease Modeling with Diagnosis,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5179,2012
Athina Spiliopoulou,athina,,Coupling Spatiotemporal Disease Modeling with Diagnosis,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5179,2012
John A. Quinn,john,,Coupling Spatiotemporal Disease Modeling with Diagnosis,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5179,2012
Michael Alan Osborne,michael,,Prediction and Fault Detection of Environmental Signals with Uncharacterised Faults,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5055,2012
Roman Garnett,roman,,Prediction and Fault Detection of Environmental Signals with Uncharacterised Faults,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5055,2012
Kevin Swersky,kevin,,Prediction and Fault Detection of Environmental Signals with Uncharacterised Faults,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5055,2012
Nando de Freitas,nando,,Prediction and Fault Detection of Environmental Signals with Uncharacterised Faults,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5055,2012
Oliver Parson,oliver,,Non-Intrusive Load Monitoring Using Prior Models of General Appliance Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4809,2012
Siddhartha Ghosh,siddhartha,,Non-Intrusive Load Monitoring Using Prior Models of General Appliance Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4809,2012
Mark Weal,mark,,Non-Intrusive Load Monitoring Using Prior Models of General Appliance Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4809,2012
Alex Rogers,alex,,Non-Intrusive Load Monitoring Using Prior Models of General Appliance Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4809,2012
Prashant P. Reddy,prashant,,Factored Models for Multiscale Decision-Making in Smart Grid Customers,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4939,2012
Manuela M. Veloso,manuela,,Factored Models for Multiscale Decision-Making in Smart Grid Customers,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4939,2012
Valentin Robu,valentin,,Cooperative Virtual Power Plant Formation Using Scoring Rules,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5002,2012
Ramachandra Kota,ramachandra,,Cooperative Virtual Power Plant Formation Using Scoring Rules,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5002,2012
Georgios Chalkiadakis,georgios,,Cooperative Virtual Power Plant Formation Using Scoring Rules,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5002,2012
Alex Rogers,alex,,Cooperative Virtual Power Plant Formation Using Scoring Rules,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5002,2012
